vencedor_papel,primeiro_papel,turnos,rodadas,pontos_a,pontos_b,teve_comeback,juiz_papeis,atacar_principal,atacar_secundario,atacar_terciario,barragem_cadeia,barragem_profundidade_soma,colocar_local,evoluir,guardiao_Descanso,guardiao_Escudos,guardiao_Oprimidos,guardiao_Portais,guardiao_Restauracao,invocar_guardiao,invocar_juiz,invocar_mestre
B,B,185,93,6,10,False,,6,5,172,0,0,5,0,1,0,1,0,1,3,0,0
B,A,262,131,6,10,False,,8,2,252,0,0,4,1,1,1,2,0,3,7,0,0
B,A,190,95,7,10,False,,7,3,178,0,0,6,0,0,0,3,1,1,5,0,0
A,A,243,122,10,8,False,B,5,4,234,0,0,6,1,1,1,0,3,0,5,1,0
B,A,156,78,6,10,False,,13,2,141,0,0,5,0,0,1,1,2,0,4,0,0
B,B,227,114,7,10,False,B,9,5,213,0,0,10,0,0,0,0,1,1,2,1,0
B,A,184,92,6,10,False,,10,3,169,0,0,8,0,1,1,1,0,3,6,0,0
A,A,230,116,10,6,False,,6,5,219,0,0,3,0,0,0,1,3,0,4,0,0
B,B,271,136,8,10,False,,6,6,259,0,0,6,0,1,1,0,3,0,5,0,0
B,A,180,90,8,10,False,B,6,5,169,0,0,9,3,1,1,1,0,1,4,1,0
A,B,146,73,10,4,False,B,7,5,134,0,0,7,2,1,1,0,0,0,2,1,0
A,B,156,78,10,3,False,,4,10,142,0,0,6,1,1,0,0,0,1,2,0,0
B,A,184,92,6,10,False,,3,5,176,1,2,7,1,0,2,1,1,2,6,1,0
A,B,256,128,10,8,False,,6,7,243,0,0,6,2,1,2,0,1,1,5,0,0
B,B,253,127,8,10,False,,7,3,242,0,0,8,0,1,1,2,1,1,6,0,0
B,B,195,98,8,10,False,,7,6,180,0,0,3,0,0,1,1,0,0,2,0,0
B,B,267,134,9,10,False,B,8,2,257,0,0,4,3,0,1,0,1,1,3,1,0
B,A,222,111,9,10,False,B,9,2,211,0,0,6,0,0,1,2,1,1,5,1,0
A,B,190,95,10,9,False,,6,3,178,0,0,8,0,0,1,3,1,0,5,0,0
A,A,195,98,10,8,False,,14,1,180,0,0,5,0,0,1,0,0,1,2,0,0
A,B,222,111,10,7,False,,11,3,208,0,0,6,0,2,0,0,0,0,2,0,0
A,A,181,91,10,8,False,B,8,3,170,0,0,5,2,2,1,0,1,1,5,1,0
B,B,213,107,6,10,False,B,4,6,201,0,0,6,0,0,1,1,2,1,5,1,0
B,A,186,93,7,10,False,,7,4,175,0,0,5,0,0,1,3,1,0,5,0,0
B,A,284,142,9,10,False,,11,2,271,0,0,8,0,1,2,0,0,0,3,0,0
A,B,188,94,10,8,False,,11,0,177,0,0,4,0,0,1,0,0,1,2,0,1
A,B,130,65,10,4,False,,9,4,117,0,0,5,2,1,0,0,1,1,3,0,0
B,A,168,84,5,10,False,,7,5,156,0,0,6,1,1,0,2,1,1,5,0,0
B,A,214,107,7,10,False,,8,4,202,0,0,6,0,2,1,2,1,0,6,0,0
B,A,284,142,9,10,False,,7,1,276,0,0,5,0,2,2,0,0,1,5,0,0
B,A,208,104,7,10,False,,9,4,195,0,0,7,0,1,0,1,1,1,4,0,0
A,A,83,42,10,6,False,,10,2,71,0,0,5,1,0,0,1,1,0,2,0,0
B,A,224,112,6,10,False,,5,6,213,0,0,5,0,0,4,0,0,0,4,0,0
A,A,265,133,10,9,False,,6,3,256,0,0,9,1,2,1,0,2,1,6,0,0
A,A,255,128,10,9,False,,7,2,246,0,0,5,0,0,3,0,2,2,7,0,0
A,A,163,82,10,7,True,B,10,3,150,0,0,6,1,1,0,0,3,0,4,1,0
B,A,132,66,6,10,False,B,9,2,121,0,0,5,1,1,1,1,2,1,6,1,0
B,B,176,89,6,10,False,B,7,3,163,0,0,7,1,2,0,1,2,0,5,1,0
A,B,236,118,10,9,False,A,9,3,224,0,0,5,2,1,1,0,1,1,4,1,0
A,A,133,67,10,8,False,,10,1,122,0,0,5,2,0,0,1,1,1,3,0,0
B,A,200,100,7,10,False,,12,1,185,0,0,3,0,1,2,0,1,0,4,0,0
B,A,282,141,9,10,False,,5,6,271,0,0,5,0,1,1,1,2,1,6,0,0
B,B,251,126,9,10,False,,7,4,240,0,0,5,1,1,1,0,0,0,2,0,0
B,B,164,83,5,10,False,,7,2,153,0,0,7,0,0,0,2,2,0,4,0,0
A,B,72,36,10,0,False,,7,3,62,0,0,1,1,0,1,0,1,1,3,0,0
A,A,159,80,10,7,True,,7,1,151,0,0,2,2,2,1,0,1,1,5,0,1
B,A,196,98,9,10,False,,7,2,187,0,0,3,1,0,3,1,2,0,6,0,0
B,A,158,79,6,10,False,B,10,4,144,0,0,9,2,0,0,0,0,0,0,1,0
B,B,221,111,7,10,False,,8,2,208,0,0,9,0,2,1,1,1,0,5,0,0
B,B,223,112,6,10,False,,7,2,211,0,0,4,0,0,2,1,1,1,5,0,1
B,A,216,108,6,10,False,,7,4,205,0,0,4,2,0,2,2,0,1,5,0,0
B,B,193,97,9,10,False,,8,6,177,0,0,3,0,1,1,1,0,0,3,0,0
A,A,99,50,10,1,False,,10,1,88,0,0,3,1,2,1,0,2,0,5,0,0
A,A,99,50,10,5,False,,5,5,89,0,0,2,1,0,2,2,0,1,5,0,0
B,A,184,92,9,10,False,,8,4,172,0,0,5,1,1,1,0,0,1,3,0,0
B,A,150,75,5,11,False,B,8,3,139,0,0,5,3,1,2,1,0,1,5,1,0
B,A,146,74,8,10,False,B,9,1,136,0,0,4,2,2,0,1,0,0,3,1,0
B,A,118,59,4,10,False,,6,7,105,0,0,4,1,0,0,1,0,0,1,0,0
B,B,233,117,8,10,False,,7,4,220,0,0,4,0,0,2,1,0,2,5,0,0
B,B,221,111,7,10,False,B,8,4,209,0,0,6,1,1,1,0,0,1,3,1,0
B,A,166,84,8,12,False,,6,2,158,0,0,7,1,1,1,1,1,2,6,0,0
B,B,205,103,6,10,False,,11,5,189,0,0,5,0,1,1,0,2,1,5,0,0
A,B,222,111,10,8,False,,9,5,208,0,0,5,0,1,0,0,1,1,3,0,0
A,B,126,63,10,4,False,,8,2,116,0,0,5,1,1,0,0,3,0,4,0,0
B,A,192,96,6,10,False,,6,6,180,0,0,6,0,0,1,1,0,0,2,0,0
B,A,260,130,7,10,False,,5,3,252,1,2,8,0,2,0,0,1,1,5,0,0
B,A,200,100,6,10,False,B,3,6,191,0,0,6,3,0,1,0,1,2,4,1,0
B,A,186,93,8,10,False,,8,4,174,0,0,4,0,0,1,2,0,0,3,0,0
B,A,130,65,9,10,False,B,10,2,118,0,0,5,1,0,0,1,1,0,2,1,0
B,A,240,120,9,11,False,,5,7,226,0,0,5,1,1,0,1,0,0,2,0,0
B,A,180,90,8,10,False,,13,0,167,0,0,5,0,0,0,1,0,2,3,0,0
B,A,204,102,7,10,False,,8,4,192,0,0,2,0,2,1,0,0,0,3,0,0
A,B,222,111,10,9,False,,11,1,210,0,0,4,0,0,3,0,0,1,4,0,0
A,A,105,53,10,4,False,,9,3,93,0,0,5,1,0,0,0,2,2,4,0,0
A,B,146,73,10,9,False,B,7,4,135,0,0,6,3,2,1,3,0,0,6,1,0
A,A,293,147,10,9,False,B,8,3,282,0,0,4,1,2,0,0,2,0,4,1,0
A,B,214,107,10,6,False,,6,5,203,0,0,5,1,0,1,0,3,1,5,0,0
B,A,300,150,9,10,False,A|B,9,0,291,0,0,7,1,0,1,0,0,2,3,2,0
B,A,112,56,6,10,False,,9,4,99,0,0,4,1,1,0,1,0,1,3,0,0
B,A,156,78,6,10,False,B,8,3,145,0,0,3,2,1,1,1,1,0,4,1,0
B,A,198,100,9,10,False,,8,3,186,0,0,6,0,1,0,2,0,2,5,0,0
B,A,230,115,9,10,False,,8,8,214,0,0,8,0,0,1,0,0,0,1,0,0
B,B,185,93,8,10,False,B,7,5,173,0,0,7,0,0,0,0,0,1,1,1,0
A,B,228,114,10,8,False,,9,4,215,0,0,3,0,2,1,0,1,0,4,0,0
B,A,240,120,7,10,False,,6,7,223,0,0,5,0,1,1,0,1,1,4,0,0
A,A,145,73,10,6,False,,11,5,129,0,0,4,1,0,1,0,0,0,1,0,1
B,B,114,58,5,10,False,,8,5,100,0,0,3,1,0,1,1,0,0,2,0,0
A,B,222,111,10,9,False,,12,4,203,0,0,6,2,0,0,1,1,0,2,0,0
A,B,110,55,10,3,False,,7,2,101,0,0,5,2,0,1,0,2,1,4,0,0
B,B,193,97,9,10,True,,6,4,181,0,0,4,1,0,3,1,1,1,6,0,0
B,A,152,76,6,10,False,,7,4,141,0,0,4,0,2,1,1,0,1,5,0,0
A,A,213,107,10,8,False,,11,4,198,0,0,3,0,1,0,0,0,0,1,0,0
A,B,196,98,10,7,False,,9,4,183,0,0,4,0,1,1,1,0,1,4,0,0
B,B,177,89,7,10,False,,7,4,165,0,0,5,0,0,0,1,0,3,4,0,0
B,A,186,94,6,10,False,,9,4,173,0,0,3,1,0,2,1,0,0,3,0,0
B,B,193,97,5,10,False,B,9,1,183,0,0,7,1,2,0,0,1,0,3,1,0
B,A,198,99,6,10,False,,11,1,186,0,0,8,0,0,0,2,2,1,5,0,0
A,A,221,111,10,8,False,,6,6,209,0,0,7,0,1,1,0,2,1,5,0,1
A,B,246,123,10,6,False,,7,5,233,0,0,8,1,1,0,1,2,0,4,0,0
B,A,242,122,9,12,False,,6,5,231,0,0,7,1,2,0,1,1,0,4,0,1
A,A,231,116,10,8,False,B,10,3,218,0,0,5,0,1,1,0,1,0,3,1,0
B,A,296,148,8,10,False,,8,5,283,0,0,5,1,1,1,0,0,1,3,0,0
B,A,250,125,8,10,False,B,6,7,237,0,0,5,1,0,0,0,2,1,3,1,0
B,B,143,72,3,10,False,,7,4,130,0,0,3,1,1,1,2,1,0,5,0,0
B,B,223,112,6,10,False,,5,6,208,0,0,5,0,1,1,1,0,2,5,0,0
B,B,247,124,9,10,False,,5,2,240,0,0,6,0,1,1,0,3,1,6,0,1
B,B,209,105,7,10,False,,9,1,194,0,0,5,0,0,0,2,1,1,4,0,0
A,A,147,74,10,4,False,,8,3,136,0,0,2,1,2,1,1,1,2,7,0,0
B,A,248,124,7,10,False,,8,3,237,0,0,9,0,1,1,2,0,1,5,0,0
B,A,148,74,8,10,False,B,10,3,135,0,0,6,2,0,0,1,2,0,3,1,0
A,B,146,73,10,6,False,,11,3,132,0,0,5,1,0,1,0,0,2,3,0,0
B,B,195,98,5,10,False,B,5,5,184,0,0,5,1,1,2,1,0,0,4,1,0
A,A,175,88,10,9,False,,8,3,163,0,0,5,1,1,1,2,0,1,5,0,0
B,A,226,113,9,10,False,,7,3,216,0,0,9,0,1,1,0,2,0,4,0,0
B,A,196,98,6,10,False,,11,4,181,0,0,6,0,1,2,0,0,0,3,0,0
B,A,146,74,5,10,False,B,5,4,137,0,0,5,1,1,1,2,0,1,5,1,0
A,A,261,131,10,7,False,,11,2,248,0,0,5,0,1,0,0,3,0,4,0,0
B,A,234,117,9,10,False,B,7,6,221,0,0,9,1,2,1,0,0,1,4,1,0
B,B,261,131,6,10,False,,5,6,248,0,0,6,0,0,0,3,1,1,5,0,0
B,A,208,104,7,10,False,,6,9,193,0,0,10,0,1,0,3,0,0,4,0,0
B,A,174,88,9,10,False,,9,6,156,0,0,6,0,0,0,2,1,1,4,0,0
A,B,252,126,10,9,False,,7,2,243,1,2,4,2,1,0,1,0,2,4,1,0
B,B,135,68,9,10,False,,8,5,120,0,0,3,2,0,0,3,1,1,5,0,0
B,B,108,55,3,10,False,,6,1,101,0,0,3,1,0,2,1,0,1,4,0,1
B,B,215,108,9,10,False,,6,5,203,0,0,5,2,1,0,1,2,0,4,0,0
A,A,108,55,10,3,False,,6,1,100,1,2,2,1,1,1,2,1,1,6,1,0
B,A,178,89,8,10,False,,8,5,163,0,0,4,0,1,1,0,1,0,3,0,0
B,A,274,137,7,10,False,,8,1,265,0,0,6,2,3,1,1,1,1,7,0,0
A,A,226,114,10,7,False,,5,7,213,0,0,5,0,2,0,1,0,1,4,0,0
B,A,160,81,6,10,False,,6,6,145,0,0,2,0,1,1,2,0,1,5,0,0
A,A,193,97,10,7,False,,5,5,179,0,0,9,0,2,0,1,1,3,7,0,0
A,A,115,58,10,3,False,B,11,3,101,0,0,4,1,0,0,0,2,2,4,1,0
A,B,112,56,10,3,False,B,6,8,98,0,0,5,1,0,0,0,1,0,1,1,0
A,A,297,149,10,9,False,,9,4,284,0,0,7,1,1,2,0,0,1,4,0,0
B,B,211,106,6,10,False,B,10,2,199,0,0,7,0,0,0,0,2,0,2,1,0
A,B,170,86,10,8,False,B,5,8,155,0,0,7,1,0,1,2,1,1,5,1,0
A,B,126,63,10,3,False,,6,4,116,0,0,2,1,1,1,0,0,2,4,0,0
A,B,150,75,10,8,False,B,7,4,139,0,0,2,1,0,1,0,0,1,2,1,0
B,A,98,50,4,10,False,B,8,2,86,0,0,2,1,0,0,1,0,0,1,1,0
A,A,263,132,10,9,False,,6,4,251,1,2,5,1,1,0,1,2,1,6,0,0
A,A,199,100,10,9,False,,10,2,187,0,0,3,1,1,1,0,0,0,2,0,1
A,B,186,93,10,7,False,,9,3,174,0,0,8,2,1,0,0,0,2,3,0,0
B,A,162,81,7,10,False,,6,7,149,0,0,5,1,0,0,1,0,2,3,0,0
A,A,229,115,10,6,False,,5,9,215,0,0,6,1,1,0,0,1,0,2,0,0
B,B,141,71,7,10,False,B,7,3,131,0,0,6,1,1,1,0,3,0,5,1,0
B,B,183,92,7,11,False,,11,5,164,0,0,4,1,0,2,1,2,0,5,0,0
B,B,275,138,9,10,False,,5,7,263,0,0,5,0,1,0,0,1,2,4,0,0
A,A,171,86,10,9,False,,9,4,158,0,0,5,1,0,0,1,0,0,1,0,1
B,B,187,94,9,10,False,,7,5,173,0,0,7,1,0,2,1,2,0,5,0,0
B,A,148,75,8,10,False,B,7,2,136,0,0,4,2,0,0,2,1,0,3,1,0
B,B,219,110,7,10,False,B,10,3,203,0,0,7,0,0,1,1,1,2,5,1,0
B,B,201,101,6,10,False,,8,5,188,0,0,4,0,1,1,0,1,0,3,0,0
B,A,164,82,6,10,False,,10,2,152,0,0,3,0,0,1,1,1,0,3,0,0
A,B,244,122,10,8,False,,7,8,229,0,0,4,0,1,1,0,1,0,3,0,0
B,B,213,107,8,10,True,,6,5,202,0,0,6,1,1,0,1,0,2,4,0,0
A,A,195,98,10,7,True,B,4,6,185,0,0,4,1,2,0,0,1,2,5,1,0
B,B,135,68,8,10,True,B,6,4,123,0,0,8,2,0,0,2,1,1,4,1,0
B,A,186,93,4,10,False,,7,7,172,0,0,5,0,0,0,1,0,1,2,0,0
A,A,225,113,10,7,False,,9,6,210,0,0,4,0,0,0,1,1,2,4,0,0
A,A,165,83,10,9,False,B,10,2,153,0,0,4,3,1,0,0,0,0,1,1,0
B,A,278,140,8,10,False,,4,6,268,0,0,5,0,1,1,1,1,1,5,0,0
A,A,183,92,10,7,False,,12,1,170,0,0,7,1,0,0,0,2,1,3,0,0
B,A,110,56,4,10,False,B,6,4,100,0,0,1,1,0,1,1,1,1,4,1,0
B,A,152,76,4,10,False,B,12,1,139,0,0,4,0,1,1,0,1,0,3,1,0
B,A,262,131,9,10,False,B,8,3,251,0,0,10,0,2,2,1,0,0,5,1,1
B,B,183,92,8,10,False,,9,5,167,0,0,7,0,0,2,1,0,0,3,0,0
B,B,239,120,7,10,False,,6,4,229,0,0,4,1,1,1,0,1,2,5,0,0
B,B,186,94,7,10,False,,6,8,171,0,0,6,0,0,1,1,1,0,3,0,0
B,A,190,95,9,10,True,,9,3,178,0,0,7,1,0,1,1,2,0,4,0,0
B,A,196,98,8,10,False,,7,4,185,0,0,6,0,2,1,0,2,0,5,0,0
B,A,224,112,8,10,False,,9,3,212,0,0,5,0,0,1,1,2,0,4,0,0
B,A,122,61,4,10,False,,6,6,110,1,2,4,0,0,0,1,1,0,3,0,0
B,A,208,104,8,10,False,,6,4,198,0,0,4,1,0,3,1,0,0,4,0,0
A,B,174,87,10,5,False,,6,5,163,0,0,3,0,0,1,2,0,3,6,0,0
B,A,220,110,6,10,False,,10,5,205,0,0,7,0,1,0,0,0,1,2,0,0
B,B,159,80,8,10,False,,9,4,143,0,0,7,0,0,0,1,0,1,2,0,0
B,B,233,117,8,10,False,,11,2,219,1,2,8,0,0,0,1,0,1,3,0,0
A,B,282,141,10,8,False,,11,3,268,0,0,3,0,1,1,0,1,0,3,0,0
B,B,187,94,5,10,False,,7,5,174,0,0,6,0,0,0,1,1,1,3,0,0
B,B,187,94,5,10,False,,10,4,173,0,0,4,0,0,1,0,2,0,3,0,0
B,A,154,77,5,10,False,,9,6,139,0,0,3,1,1,0,2,0,1,4,0,0
A,B,168,84,10,8,True,B,6,5,157,0,0,4,2,1,1,0,1,1,4,1,0
A,B,270,135,10,8,False,,7,6,257,0,0,5,1,1,1,0,0,2,4,0,0
A,B,218,109,10,5,False,,10,3,205,0,0,5,0,2,0,1,1,0,4,0,0
A,A,235,118,10,8,False,,10,2,223,0,0,5,1,2,1,0,2,1,6,0,0
B,B,179,90,5,10,False,,8,4,165,0,0,2,0,0,2,2,2,0,6,0,0
A,A,215,108,10,7,False,,10,5,200,0,0,4,1,1,0,0,0,2,3,0,0
A,A,172,87,11,9,False,,6,9,155,0,0,6,2,0,0,2,1,0,3,0,0
A,A,179,90,10,6,False,,8,2,168,0,0,4,0,1,1,1,2,0,5,0,0
B,B,192,97,8,10,False,,7,5,178,0,0,6,0,0,0,2,0,1,3,0,0
B,A,256,128,9,10,False,,6,6,244,0,0,6,0,3,0,0,1,1,5,0,0
B,B,183,92,9,10,False,,6,3,169,0,0,8,0,1,3,2,0,0,6,0,0
B,A,234,117,9,10,False,,6,6,222,1,2,6,1,1,2,0,0,1,5,0,0
B,B,225,113,9,10,True,,6,4,211,0,0,5,1,2,1,2,0,0,5,0,1
B,B,199,100,9,10,False,,8,5,184,0,0,6,0,1,0,2,0,1,4,0,0
B,B,157,79,7,10,False,,5,5,145,1,2,4,2,1,0,1,0,2,5,0,0
B,A,158,79,7,10,False,,7,6,145,0,0,8,0,0,1,1,0,2,4,0,0
B,A,214,107,8,10,False,,7,7,200,0,0,5,0,0,2,1,1,0,4,0,0
B,A,148,74,7,10,False,,10,5,133,0,0,2,0,0,0,1,0,1,2,0,0
B,A,190,96,7,10,False,,8,3,179,0,0,5,0,0,1,2,1,0,4,0,0
A,B,148,74,10,6,False,,8,2,138,0,0,7,1,0,2,1,1,1,5,0,0
A,B,136,68,10,9,False,,9,3,121,0,0,8,1,0,1,1,3,0,5,0,0
B,B,163,82,6,10,False,B,11,0,151,0,0,7,0,0,0,1,1,0,2,1,0
A,B,264,132,10,9,False,,6,8,250,0,0,4,1,0,0,0,2,1,3,0,0
B,B,175,88,9,10,False,,10,6,158,0,0,4,2,1,0,1,1,0,3,0,0
B,B,157,79,6,10,False,B,6,4,143,0,0,6,0,0,1,2,1,0,4,1,0
B,A,162,81,7,10,False,A|B,7,2,153,0,0,6,0,1,1,1,0,1,4,2,0
B,B,210,106,9,10,False,,6,6,198,0,0,7,1,0,0,2,1,2,5,0,0
A,A,169,85,10,9,False,,8,4,157,0,0,4,1,2,1,1,1,0,5,0,0
A,B,204,102,10,8,False,,7,5,189,0,0,6,1,1,1,2,1,1,6,0,1
B,A,208,104,9,10,False,,9,4,195,0,0,6,1,2,0,0,0,0,2,0,0
B,B,281,141,7,10,False,,10,3,268,0,0,7,0,2,0,0,1,0,3,0,0
B,A,156,78,7,10,False,,5,6,145,0,0,8,1,0,0,1,1,1,3,0,0
A,B,184,92,10,7,False,,8,4,172,0,0,6,1,3,0,0,1,2,6,0,0
A,B,196,98,10,7,False,,8,4,184,0,0,4,3,1,0,0,1,1,3,0,0
B,A,164,82,7,10,False,,13,1,150,0,0,9,0,1,1,1,0,0,3,0,0
A,A,131,66,10,2,False,B,8,1,122,0,0,5,1,3,0,0,1,0,4,1,0
B,A,260,130,8,10,False,,7,4,249,0,0,7,3,2,3,0,0,0,5,0,0
B,A,164,83,6,10,False,,5,6,153,0,0,5,0,0,0,1,0,3,4,0,0
B,B,165,83,7,10,False,,9,4,152,0,0,5,1,1,1,1,1,0,4,0,0
B,A,220,111,7,10,False,,5,6,209,0,0,3,1,1,1,2,1,0,5,0,0
B,A,230,115,7,10,False,,11,4,215,0,0,6,0,0,1,0,1,0,2,0,0
A,B,224,112,10,8,False,,11,3,210,0,0,3,0,1,1,0,1,1,4,0,0
B,B,249,125,8,10,False,,7,4,238,1,2,8,0,0,0,0,2,1,3,1,0
B,A,158,80,9,10,False,,9,6,141,0,0,7,0,0,0,2,1,1,4,0,0
B,B,151,76,5,10,False,,10,1,136,0,0,5,0,1,1,2,1,0,5,0,0
B,B,189,95,6,10,False,B,10,6,173,0,0,4,1,0,2,0,0,0,2,1,0
A,A,239,120,10,7,False,B,9,4,226,0,0,5,0,0,0,0,1,1,2,1,0
B,B,79,40,1,10,False,,7,4,68,0,0,5,1,1,0,1,1,0,3,0,0
A,A,165,83,10,6,False,,13,0,152,0,0,7,1,1,0,0,1,1,3,0,0
B,B,171,86,7,10,False,,9,1,159,0,0,5,0,1,1,2,1,1,6,0,0
A,B,334,167,12,8,False,,10,3,321,0,0,6,1,1,3,0,0,0,4,0,0
A,B,238,119,10,9,False,,10,5,223,0,0,4,0,0,1,0,1,1,3,0,0
B,B,195,98,8,10,False,,10,3,182,0,0,4,0,1,2,0,0,1,4,0,0
B,A,226,113,6,10,False,,4,9,213,0,0,6,0,0,2,0,2,1,5,0,0
B,B,261,131,8,10,False,,8,6,247,0,0,8,0,1,1,0,0,0,2,0,0
B,A,308,154,9,10,False,,5,2,301,0,0,5,0,1,2,0,1,3,7,0,0
A,B,172,86,10,7,False,,6,3,163,0,0,3,0,2,2,1,1,0,6,0,0
B,A,228,114,6,10,False,,7,2,219,0,0,5,2,1,2,0,1,1,5,0,0
B,B,193,97,8,10,False,,10,2,176,0,0,7,1,0,0,1,1,2,4,0,0
A,B,166,83,10,6,False,B,9,5,152,0,0,3,1,2,0,0,0,0,2,1,0
B,B,221,111,8,10,False,,7,5,207,0,0,4,0,1,0,1,2,2,6,0,0
A,B,228,114,10,5,False,,8,6,214,0,0,6,0,1,2,0,0,0,3,0,0
B,A,156,79,6,10,False,B,8,1,147,0,0,8,1,0,1,1,2,0,4,1,0
A,B,232,116,10,9,False,,11,5,216,0,0,8,0,0,0,0,0,2,2,0,0
B,B,243,122,7,10,False,,7,7,229,0,0,9,0,0,2,0,1,0,3,0,0
A,B,280,140,10,8,False,,5,8,267,0,0,6,2,0,1,0,1,1,3,0,0
A,B,196,98,10,8,False,,9,3,184,0,0,5,0,1,0,0,2,0,3,0,0
B,A,126,63,5,10,False,,10,2,114,0,0,5,0,0,0,2,1,1,4,0,0
B,B,207,104,9,10,False,B,7,5,195,0,0,7,2,0,0,0,0,0,0,1,0
B,A,118,59,6,10,False,,11,3,104,0,0,5,1,1,1,1,0,0,3,0,0
B,B,163,82,9,10,False,,13,1,148,0,0,3,1,0,0,1,0,1,2,0,0
B,A,294,147,7,10,False,,7,7,280,0,0,9,0,0,1,0,1,1,3,0,0
B,B,277,139,7,10,False,,9,4,264,1,2,7,0,1,0,0,0,1,3,0,0
A,B,246,124,10,7,False,,6,6,234,0,0,10,0,1,0,1,2,2,6,0,0
A,A,145,73,10,8,False,B,9,3,133,0,0,10,3,0,0,0,0,2,2,1,0
B,B,156,79,7,10,False,,8,5,141,0,0,4,1,0,0,1,0,2,3,0,0
B,A,276,138,9,10,False,,10,2,264,0,0,9,2,1,1,0,1,0,3,0,0
B,A,156,78,6,10,False,,11,2,143,0,0,4,0,1,0,1,1,1,4,0,0
B,B,209,105,7,10,False,B,10,2,197,0,0,8,0,1,0,0,0,2,3,1,0
B,A,268,134,9,10,False,,8,5,255,0,0,7,1,0,0,0,0,4,4,0,0
B,A,140,70,6,10,False,,8,4,128,0,0,5,1,1,1,2,1,0,5,0,0
B,B,110,56,6,10,False,B,10,3,97,0,0,4,1,0,0,1,1,0,2,1,0
B,A,242,121,7,10,False,B,10,2,230,0,0,8,0,1,0,0,0,1,2,1,0
B,A,282,141,9,10,False,B,7,6,269,0,0,9,1,1,2,0,0,0,3,1,0
B,B,205,103,7,10,False,,12,3,190,0,0,7,0,0,0,1,1,0,2,0,0
B,A,248,124,8,10,False,B,7,3,238,0,0,6,2,1,1,0,0,1,3,1,0
B,B,266,134,8,10,False,,4,7,253,0,0,6,0,0,1,1,2,1,5,0,0
A,A,153,77,10,5,False,B,4,3,146,0,0,5,2,3,1,0,2,1,7,1,0
B,B,301,151,8,10,False,,7,5,289,0,0,9,1,1,1,0,1,1,4,0,0
B,A,148,74,6,10,False,,7,5,136,1,2,7,0,0,1,2,0,0,4,0,0
B,B,283,142,8,10,False,B,2,6,275,0,0,5,0,0,4,0,1,1,6,1,0
B,B,193,97,6,10,False,,7,8,178,0,0,6,0,1,2,0,0,0,3,0,0
A,A,207,104,10,8,False,,6,5,196,0,0,9,0,1,1,1,0,3,6,0,0
B,A,226,113,5,10,False,B,3,3,220,0,0,8,1,2,0,3,2,1,8,1,0
B,A,262,131,9,10,False,,7,4,251,1,2,6,2,1,1,0,0,1,3,1,0
B,B,211,106,7,10,False,,9,6,196,0,0,6,0,2,0,0,1,1,4,0,0
B,A,136,68,6,10,False,,8,1,127,0,0,4,0,2,1,2,1,0,6,0,0
B,B,263,132,8,10,False,,7,7,249,0,0,4,0,1,0,0,2,0,3,0,0
B,A,170,85,5,10,False,,8,6,156,0,0,6,0,1,0,1,1,1,4,0,0
B,B,196,99,7,10,False,,6,7,180,0,0,3,0,1,0,2,1,0,4,0,0
B,A,158,79,6,10,False,,7,4,147,1,2,7,1,0,1,1,0,1,4,0,0
A,A,177,89,10,9,False,,7,4,166,0,0,6,0,2,1,2,0,0,5,0,0
B,A,174,87,7,10,False,,9,4,161,0,0,3,1,1,1,1,0,0,3,0,0
B,B,297,149,7,10,False,,6,7,284,0,0,7,0,1,1,0,1,2,5,0,0
A,A,199,100,10,7,False,B,9,3,181,0,0,7,1,1,0,0,0,1,2,1,1
B,B,221,111,9,10,False,,10,5,206,0,0,4,0,0,1,0,1,0,2,0,0
B,B,155,78,8,10,False,,9,3,141,0,0,4,1,0,0,1,2,2,5,0,0
B,B,189,95,5,10,False,,11,3,173,0,0,6,0,0,1,1,1,1,4,0,0
A,A,165,83,10,6,False,,10,3,147,0,0,3,0,0,0,1,0,2,3,0,0
B,B,173,87,7,10,False,,8,3,159,0,0,5,0,1,2,2,0,0,5,0,0
B,A,178,89,9,10,True,,5,8,165,0,0,6,1,0,0,2,2,0,4,0,0
A,A,105,53,10,3,False,B,10,2,93,0,0,5,1,0,2,0,1,1,4,1,0
B,B,131,66,6,10,False,,10,2,116,0,0,7,0,2,2,1,0,0,5,0,0
A,B,252,126,10,9,False,,9,2,241,0,0,7,0,3,0,0,1,0,4,0,0
B,A,162,81,5,10,False,,12,1,149,0,0,7,1,0,0,0,2,0,2,0,0
B,B,189,95,8,10,False,,7,1,177,0,0,8,1,1,0,3,0,1,5,0,0
A,A,199,100,10,7,False,B,9,3,187,0,0,6,1,1,1,0,0,1,3,1,0
B,A,256,128,8,10,False,,9,2,245,0,0,9,0,2,1,0,1,2,6,0,0
B,A,256,128,9,10,False,B,10,3,243,0,0,9,0,0,0,0,1,1,2,1,0
B,B,157,79,8,11,False,,10,3,144,0,0,4,1,1,0,1,0,2,4,0,0
B,A,240,120,9,12,False,,7,6,227,0,0,6,1,3,0,1,1,0,5,0,0
B,B,176,89,7,10,False,B,7,1,166,0,0,5,1,0,1,3,3,1,8,1,0
A,A,223,112,10,9,False,,11,2,210,0,0,7,0,1,0,0,2,1,4,0,0
B,A,170,85,9,10,True,,5,7,158,0,0,4,1,1,1,1,1,1,5,0,0
